Georgia Department of Education
FTE Enrollment by Race/Ethnicity and Gender - Fiscal Year 2023-3 Data Report
"March 2, 2023 (FTE 2023-3)"
 
System ID, System Name,School ID,  Gender,  Ethnic Hispanic,  Race AmericanIndian,  Race Asian,  Race Black,  Race Pacific Islander,  Race White,  Two or more Races 
"667","Gwinnett County","1812-Graves Elementary School","Male","432","*","*","77","*","*","*"
"667","Gwinnett County","1812-Graves Elementary School","Total","868","*","*","137","*","*","*"
"667","Gwinnett County","1813-Jordan Middle School","Female","151","*","*","175","*","31","*"
"667","Gwinnett County","1813-Jordan Middle School","Male","179","*","*","179","*","32","*"
"667","Gwinnett County","1813-Jordan Middle School","Total","330","*","*","354","*","63","*"
"667","Gwinnett County","1814-Discovery High School","Female","710","*","126","445","*","58","25"
"667","Gwinnett County","1814-Discovery High School","Male","781","*","101","403","*","63","27"
"667","Gwinnett County","1814-Discovery High School","Total","1491","*","227","848","*","121","52"
"667","Gwinnett County","1815-Coleman Middle School","Female","89","*","64","146","*","66","25"
"667","Gwinnett County","1815-Coleman Middle School","Male","91","*","70","136","*","88","23"
"667","Gwinnett County","1815-Coleman Middle School","Total","180","*","134","282","*","154","48"
"667","Gwinnett County","1816-Baldwin Elementary","Female","388","*","18","41","*","*","*"
"667","Gwinnett County","1816-Baldwin Elementary","Male","406","*","*","36","*","20","*"
"667","Gwinnett County","1816-Baldwin Elementary","Total","794","*","*","77","*","*","*"
"667","Gwinnett County","1817-International Transition Center","Female","254","*","*","*","*","*","*"
"667","Gwinnett County","1817-International Transition Center","Male","332","*","*","*","*","*","*"
"667","Gwinnett County","1817-International Transition Center","Total","586","*","*","*","*","*","*"
"667","Gwinnett County","1818-Paul Duke STEM High School","Female","254","*","66","137","*","83","18"
"667","Gwinnett County","1818-Paul Duke STEM High School","Male","312","*","64","138","*","119","20"
"667","Gwinnett County","1818-Paul Duke STEM High School","Total","566","*","130","275","*","202","38"
"667","Gwinnett County","1819-McClure Health Science High School","Female","476","*","63","110","*","21","*"
"667","Gwinnett County","1819-McClure Health Science High School","Male","309","*","44","68","*","*","*"
"667","Gwinnett County","1819-McClure Health Science High School","Total","785","*","107","178","*","*","*"
"667","Gwinnett County","1820-Seckinger High School","Female","181","*","146","219","*","197","32"
"667","Gwinnett County","1820-Seckinger High School","Male","189","*","150","242","*","240","36"
"667","Gwinnett County","1820-Seckinger High School","Total","370","*","296","461","*","437","68"
"667","Gwinnett County","2050-Bethesda Elementary School","Female","347","*","59","111","*","27","*"
"667","Gwinnett County","2050-Bethesda Elementary School","Male","382","*","42","120","*","21","19"
"667","Gwinnett County","2050-Bethesda Elementary School","Total","729","*","101","231","*","48","*"
"667","Gwinnett County","2052-Grayson Elementary School","Female","79","*","34","244","*","102","32"
"667","Gwinnett County","2052-Grayson Elementary School","Male","91","*","46","262","*","116","26"
"667","Gwinnett County","2052-Grayson Elementary School","Total","170","*","80","506","*","218","58"
"667","Gwinnett County","2054-Harmony Elementary School","Female","46","*","57","63","*","110","20"
"667","Gwinnett County","2054-Harmony Elementary School","Male","45","*","64","72","*","123","19"
"667","Gwinnett County","2054-Harmony Elementary School","Total","91","*","121","135","*","233","39"
"667","Gwinnett County","2056-Mountain Park Elementary School","Female","73","*","60","81","*","76","21"
"667","Gwinnett County","2056-Mountain Park Elementary School","Male","72","*","74","90","*","79","24"
"667","Gwinnett County","2056-Mountain Park Elementary School","Total","145","*","134","171","*","155","45"
"667","Gwinnett County","2058-Snellville Middle School","Female","98","*","*","294","*","17","20"
"667","Gwinnett County","2058-Snellville Middle School","Male","108","*","*","270","*","32","*"
"667","Gwinnett County","2058-Snellville Middle School","Total","206","*","*","564","*","49","*"
"667","Gwinnett County","2558-South Gwinnett High School","Female","243","*","32","908","*","31","35"
"667","Gwinnett County","2558-South Gwinnett High School","Male","256","*","25","913","*","53","48"
"667","Gwinnett County","2558-South Gwinnett High School","Total","499","*","57","1821","*","84","83"
"667","Gwinnett County","3050-Britt Elementary School","Female","80","*","*","175","*","23","16"
"667","Gwinnett County","3050-Britt Elementary School","Male","76","*","*","158","*","20","21"
"667","Gwinnett County","3050-Britt Elementary School","Total","156","*","*","333","*","43","37"
"667","Gwinnett County","3054-Harris Elementary School","Female","147","*","55","56","*","31","*"
"667","Gwinnett County","3054-Harris Elementary School","Male","148","*","56","72","*","55","*"
"667","Gwinnett County","3054-Harris Elementary School","Total","295","*","111","128","*","86","*"
"667","Gwinnett County","3550-Camp Creek Elementary School","Female","125","*","138","164","*","224","39"
"667","Gwinnett County","3550-Camp Creek Elementary School","Male","140","*","149","138","*","213","34"
"667","Gwinnett County","3550-Camp Creek Elementary School","Total","265","*","287","302","*","437","73"
"667","Gwinnett County","3750-Central Gwinnett High School","Female","420","*","54","525","*","122","47"
"667","Gwinnett County","3750-Central Gwinnett High School","Male","457","*","62","488","*","104","40"
"667","Gwinnett County","3750-Central Gwinnett High School","Total","877","*","116","1013","*","226","87"
"667","Gwinnett County","4052-Dacula High School","Female","330","*","50","569","*","198","55"
"667","Gwinnett County","4052-Dacula High School","Male","329","*","46","603","*","234","40"
"667","Gwinnett County","4052-Dacula High School","Total","659","*","96","1172","*","432","95"
"667","Gwinnett County","4056-Norcross Elementary School","Female","284","*","18","75","*","*","*"
"667","Gwinnett County","4056-Norcross Elementary School","Male","311","*","29","60","*","*","*"
"667","Gwinnett County","4056-Norcross Elementary School","Total","595","*","47","135","*","*","*"
"667","Gwinnett County","4058-Summerour Middle School","Female","524","*","38","119","*","*","*"
"667","Gwinnett County","4058-Summerour Middle School","Male","572","*","28","120","*","16","*"
"667","Gwinnett County","4058-Summerour Middle School","Total","1096","*","66","239","*","*","*"
"667","Gwinnett County","4556-North Gwinnett High School","Female","135","*","463","218","*","588","76"
"667","Gwinnett County","4556-North Gwinnett High School","Male","159","*","476","219","*","658","92"
"667","Gwinnett County","4556-North Gwinnett High School","Total","294","*","939","437","*","1246","168"
"667","Gwinnett County","5054-Lawrenceville Elementary School","Female","141","*","*","181","*","19","17"
"667","Gwinnett County","5054-Lawrenceville Elementary School","Male","137","*","*","161","*","17","19"
"667","Gwinnett County","5054-Lawrenceville Elementary School","Total","278","*","*","342","*","36","36"
"667","Gwinnett County","5056-Peachtree Elementary School","Female","170","*","*","118","*","46","21"
"667","Gwinnett County","5056-Peachtree Elementary School","Male","175","*","*","123","*","28","*"
"667","Gwinnett County","5056-Peachtree Elementary School","Total","345","*","*","241","*","74","*"
"667","Gwinnett County","5058-Suwanee Elementary School","Female","41","*","125","49","*","103","29"
"667","Gwinnett County","5058-Suwanee Elementary School","Male","33","*","125","50","*","103","23"
"667","Gwinnett County","5058-Suwanee Elementary School","Total","74","*","250","99","*","206","52"
"667","Gwinnett County","5550-Duluth High School","Female","562","*","166","293","*","156","47"
"667","Gwinnett County","5550-Duluth High School","Male","683","*","159","309","*","169","47"
"667","Gwinnett County","5550-Duluth High School","Total","1245","*","325","602","*","325","94"
"667","Gwinnett County","5554-Lilburn Elementary School","Female","472","*","75","92","*","18","*"
"667","Gwinnett County","5554-Lilburn Elementary School","Male","463","*","80","68","*","29","*"
"667","Gwinnett County","5554-Lilburn Elementary School","Total","935","*","155","160","*","47","*"
"668","Habersham County","0101-Cornelia Elementary School","Female","143","*","*","*","*","51","*"
"668","Habersham County","0101-Cornelia Elementary School","Male","157","*","*","*","*","72","17"
"668","Habersham County","0101-Cornelia Elementary School","Total","300","*","*","*","*","123","*"
"668","Habersham County","0105-Level Grove Elementary School","Female","106","*","*","17","*","144","16"
"668","Habersham County","0105-Level Grove Elementary School","Male","117","*","*","*","*","169","15"
"668","Habersham County","0105-Level Grove Elementary School","Total","223","*","*","*","*","313","31"
"668","Habersham County","0106-Habersham Ninth Grade Academy","Female","80","*","*","*","*","152","*"
"668","Habersham County","0106-Habersham Ninth Grade Academy","Male","71","*","*","*","*","180","*"
"668","Habersham County","0106-Habersham Ninth Grade Academy","Total","151","*","*","*","*","332","*"
"668","Habersham County","0112-Hilliard A. Wilbanks Middle School","Female","135","*","*","15","*","120","*"
"668","Habersham County","0112-Hilliard A. Wilbanks Middle School","Male","122","*","*","*","*","140","*"
"668","Habersham County","0112-Hilliard A. Wilbanks Middle School","Total","257","*","*","*","*","260","*"
"668","Habersham County","0114-Habersham Success Academy","Female","*","*","*","*","*","28","*"
"668","Habersham County","0114-Habersham Success Academy","Male","*","*","*","*","*","22","*"
"668","Habersham County","0114-Habersham Success Academy","Total","*","*","*","*","*","50","*"
"668","Habersham County","0189-Clarkesville Elementary School","Female","*","*","*","*","*","198","*"
"668","Habersham County","0189-Clarkesville Elementary School","Male","26","*","*","*","*","174","*"
"668","Habersham County","0189-Clarkesville Elementary School","Total","*","*","*","*","*","372","*"
"668","Habersham County","0196-North Habersham Middle School","Female","18","*","*","*","*","228","*"
"668","Habersham County","0196-North Habersham Middle School","Male","32","*","*","*","*","248","*"
"668","Habersham County","0196-North Habersham Middle School","Total","50","*","*","*","*","476","*"
"668","Habersham County","0201-Demorest Elementary School","Female","72","*","*","*","*","158","15"
"668","Habersham County","0201-Demorest Elementary School","Male","76","*","*","*","*","189","18"
"668","Habersham County","0201-Demorest Elementary School","Total","148","*","*","*","*","347","33"
"668","Habersham County","0296-South Habersham Middle School","Female","107","*","*","*","*","104","*"
"668","Habersham County","0296-South Habersham Middle School","Male","121","*","*","*","*","101","*"
"668","Habersham County","0296-South Habersham Middle School","Total","228","*","*","*","*","205","*"
"668","Habersham County","1050-Baldwin Elementary School","Female","119","*","*","*","*","66","*"
"668","Habersham County","1050-Baldwin Elementary School","Male","127","*","*","*","*","62","*"
"668","Habersham County","1050-Baldwin Elementary School","Total","246","*","*","*","*","128","*"
"668","Habersham County","2052-Habersham Central High School","Female","237","*","20","17","*","375","18"
"668","Habersham County","2052-Habersham Central High School","Male","221","*","16","*","*","419","20"
"668","Habersham County","2052-Habersham Central High School","Total","458","*","36","*","*","794","38"
"668","Habersham County","3054-Woodville Elementary School","Female","*","*","*","*","*","93","*"
"668","Habersham County","3054-Woodville Elementary School","Male","*","*","*","*","*","97","*"
"668","Habersham County","3054-Woodville Elementary School","Total","*","*","*","*","*","190","*"
"668","Habersham County","5050-Fairview Elementary School","Female","30","*","*","*","*","177","*"
"668","Habersham County","5050-Fairview Elementary School","Male","31","*","*","*","*","217","*"
"668","Habersham County","5050-Fairview Elementary School","Total","61","*","*","*","*","394","*"
"668","Habersham County","5052-Hazel Grove Elementary School","Female","29","*","*","*","*","109","*"
"668","Habersham County","5052-Hazel Grove Elementary School","Male","34","*","*","*","*","95","*"
"668","Habersham County","5052-Hazel Grove Elementary School","Total","63","*","*","*","*","204","*"
"669","Hall County","0100-C. W. Davis Middle School","Female","117","*","*","27","*","202","*"
