Georgia Department of Education
FTE Enrollment by Race/Ethnicity and Gender - Fiscal Year 2022-1 Data Report
"October 5, 2021 (FTE 2022-1)"
 
System ID, System Name,School ID,  Gender,  Ethnic Hispanic,  Race AmericanIndian,  Race Asian,  Race Black,  Race Pacific Islander,  Race White,  Two or more Races 
"671","Haralson County","0198-Haralson County Rebel Academy","Male","*","*","*","*","*","*","*"
"671","Haralson County","0198-Haralson County Rebel Academy","Total","*","*","*","*","*","*","*"
"671","Haralson County","2050-Buchanan Primary School","Female","*","*","*","*","*","191","*"
"671","Haralson County","2050-Buchanan Primary School","Male","*","*","*","*","*","194","*"
"671","Haralson County","2050-Buchanan Primary School","Total","*","*","*","*","*","385","*"
"671","Haralson County","3050-Haralson County High School","Female","16","*","*","*","*","415","19"
"671","Haralson County","3050-Haralson County High School","Male","19","*","*","*","*","436","*"
"671","Haralson County","3050-Haralson County High School","Total","35","*","*","*","*","851","*"
"671","Haralson County","4050-West Haralson Elementary School","Female","*","*","*","*","*","158","*"
"671","Haralson County","4050-West Haralson Elementary School","Male","*","*","*","*","*","160","*"
"671","Haralson County","4050-West Haralson Elementary School","Total","*","*","*","*","*","318","*"
"672","Harris County","0110-Creekside School","Female","29","*","*","49","*","296","18"
"672","Harris County","0110-Creekside School","Male","35","*","*","70","*","302","26"
"672","Harris County","0110-Creekside School","Total","64","*","*","119","*","598","44"
"672","Harris County","0188-Park Elementary School","Female","*","*","*","44","*","174","20"
"672","Harris County","0188-Park Elementary School","Male","18","*","*","68","*","179","15"
"672","Harris County","0188-Park Elementary School","Total","*","*","*","112","*","353","35"
"672","Harris County","0190-Pine Ridge Elementary School","Female","22","*","*","22","*","211","*"
"672","Harris County","0190-Pine Ridge Elementary School","Male","23","*","*","32","*","245","30"
"672","Harris County","0190-Pine Ridge Elementary School","Total","45","*","*","54","*","456","*"
"672","Harris County","0199-Mulberry Creek Elementary School","Female","25","*","*","26","*","214","15"
"672","Harris County","0199-Mulberry Creek Elementary School","Male","20","*","*","21","*","204","*"
"672","Harris County","0199-Mulberry Creek Elementary School","Total","45","*","*","47","*","418","*"
"672","Harris County","0290-New Mountain Hill Elementary School","Female","22","*","*","15","*","178","*"
"672","Harris County","0290-New Mountain Hill Elementary School","Male","20","*","*","18","*","199","*"
"672","Harris County","0290-New Mountain Hill Elementary School","Total","42","*","*","33","*","377","*"
"672","Harris County","0299-Harris County High School","Female","48","*","*","121","*","566","40"
"672","Harris County","0299-Harris County High School","Male","63","*","*","113","*","666","40"
"672","Harris County","0299-Harris County High School","Total","111","*","*","234","*","1232","80"
"672","Harris County","0399-Harris County Carver Middle School","Female","25","*","*","71","*","296","22"
"672","Harris County","0399-Harris County Carver Middle School","Male","24","*","*","74","*","275","24"
"672","Harris County","0399-Harris County Carver Middle School","Total","49","*","*","145","*","571","46"
"673","Hart County","0102-North Hart Elementary School","Female","24","*","*","30","*","227","*"
"673","Hart County","0102-North Hart Elementary School","Male","39","*","*","28","*","286","22"
"673","Hart County","0102-North Hart Elementary School","Total","63","*","*","58","*","513","*"
"673","Hart County","0191-Hart County Middle School","Female","40","*","*","90","*","235","26"
"673","Hart County","0191-Hart County Middle School","Male","33","*","*","92","*","260","22"
"673","Hart County","0191-Hart County Middle School","Total","73","*","*","182","*","495","48"
"673","Hart County","0202-South Hart Elementary School","Female","32","*","*","49","*","167","*"
"673","Hart County","0202-South Hart Elementary School","Male","28","*","*","68","*","165","*"
"673","Hart County","0202-South Hart Elementary School","Total","60","*","*","117","*","332","*"
"673","Hart County","3050-Hart County High School","Female","57","*","*","113","*","320","22"
"673","Hart County","3050-Hart County High School","Male","55","*","*","118","*","338","23"
"673","Hart County","3050-Hart County High School","Total","112","*","*","231","*","658","45"
"673","Hart County","5050-Hartwell Elementary School","Female","*","*","*","83","*","118","24"
"673","Hart County","5050-Hartwell Elementary School","Male","*","*","*","106","*","128","19"
"673","Hart County","5050-Hartwell Elementary School","Total","*","*","*","189","*","246","43"
"674","Heard County","0102-Heard County Middle School","Female","*","*","*","17","*","202","*"
"674","Heard County","0102-Heard County Middle School","Male","*","*","*","19","*","222","*"
"674","Heard County","0102-Heard County Middle School","Total","*","*","*","36","*","424","*"
"674","Heard County","0106-Heard Elementary School","Female","*","*","*","24","*","263","17"
"674","Heard County","0106-Heard Elementary School","Male","16","*","*","22","*","297","25"
"674","Heard County","0106-Heard Elementary School","Total","*","*","*","46","*","560","42"
"674","Heard County","0110-Heard County High School","Female","*","*","*","28","*","246","20"
"674","Heard County","0110-Heard County High School","Male","*","*","*","34","*","288","*"
"674","Heard County","0110-Heard County High School","Total","*","*","*","62","*","534","*"
"674","Heard County","1050-Centralhatchee Elementary School","Female","*","*","*","*","*","96","*"
"674","Heard County","1050-Centralhatchee Elementary School","Male","*","*","*","*","*","101","*"
"674","Heard County","1050-Centralhatchee Elementary School","Total","*","*","*","*","*","197","*"
"674","Heard County","1051-Arrow Academy Alternative School","Female","*","*","*","*","*","*","*"
"674","Heard County","1051-Arrow Academy Alternative School","Male","*","*","*","*","*","*","*"
"674","Heard County","1051-Arrow Academy Alternative School","Total","*","*","*","*","*","*","*"
"674","Heard County","2050-Ephesus Elementary School","Female","*","*","*","*","*","70","*"
"674","Heard County","2050-Ephesus Elementary School","Male","*","*","*","*","*","75","*"
"674","Heard County","2050-Ephesus Elementary School","Total","*","*","*","*","*","145","*"
"675","Henry County","0100-Ola Elementary School","Female","55","*","*","152","*","197","25"
"675","Henry County","0100-Ola Elementary School","Male","52","*","*","150","*","193","30"
"675","Henry County","0100-Ola Elementary School","Total","107","*","*","302","*","390","55"
"675","Henry County","0101-Union Grove High","Female","64","*","50","373","*","251","37"
"675","Henry County","0101-Union Grove High","Male","78","*","48","367","*","275","45"
"675","Henry County","0101-Union Grove High","Total","142","*","98","740","*","526","82"
"675","Henry County","0104-Luella High School","Female","72","*","17","544","*","59","34"
"675","Henry County","0104-Luella High School","Male","58","*","*","512","*","65","23"
"675","Henry County","0104-Luella High School","Total","130","*","*","1056","*","124","57"
"675","Henry County","0105-Dutchtown High","Female","70","*","61","647","*","28","22"
"675","Henry County","0105-Dutchtown High","Male","78","*","67","741","*","26","33"
"675","Henry County","0105-Dutchtown High","Total","148","*","128","1388","*","54","55"
"675","Henry County","0106-Luella Elementary School","Female","37","*","*","244","*","20","17"
"675","Henry County","0106-Luella Elementary School","Male","34","*","*","213","*","35","16"
"675","Henry County","0106-Luella Elementary School","Total","71","*","*","457","*","55","33"
"675","Henry County","0107-Dutchtown Elementary School","Female","52","*","31","274","*","22","20"
"675","Henry County","0107-Dutchtown Elementary School","Male","47","*","36","311","*","20","21"
"675","Henry County","0107-Dutchtown Elementary School","Total","99","*","67","585","*","42","41"
"675","Henry County","0108-Woodland Elementary School","Female","31","*","*","185","*","64","*"
"675","Henry County","0108-Woodland Elementary School","Male","40","*","*","164","*","78","*"
"675","Henry County","0108-Woodland Elementary School","Total","71","*","*","349","*","142","*"
"675","Henry County","0191-Cotton Indian Elementary School","Female","50","*","*","138","*","50","*"
"675","Henry County","0191-Cotton Indian Elementary School","Male","62","*","*","166","*","57","22"
"675","Henry County","0191-Cotton Indian Elementary School","Total","112","*","*","304","*","107","*"
"675","Henry County","0194-Wesley Lakes Elementary School","Female","36","*","*","311","*","*","25"
"675","Henry County","0194-Wesley Lakes Elementary School","Male","37","*","*","316","*","*","20"
"675","Henry County","0194-Wesley Lakes Elementary School","Total","73","*","*","627","*","*","45"
"675","Henry County","0196-Pate's Creek Elementary School","Female","36","*","*","155","*","23","22"
"675","Henry County","0196-Pate's Creek Elementary School","Male","38","*","*","157","*","26","19"
"675","Henry County","0196-Pate's Creek Elementary School","Total","74","*","*","312","*","49","41"
"675","Henry County","0197-Pleasant Grove Elementary School","Female","43","*","*","109","*","66","19"
"675","Henry County","0197-Pleasant Grove Elementary School","Male","24","*","*","131","*","46","28"
"675","Henry County","0197-Pleasant Grove Elementary School","Total","67","*","*","240","*","112","47"
"675","Henry County","0200-Mount Carmel Elementary School","Female","49","*","*","183","*","55","*"
"675","Henry County","0200-Mount Carmel Elementary School","Male","48","*","*","183","*","64","15"
"675","Henry County","0200-Mount Carmel Elementary School","Total","97","*","*","366","*","119","*"
"675","Henry County","0203-East Lake Elementary","Female","25","*","15","164","*","98","21"
"675","Henry County","0203-East Lake Elementary","Male","35","*","20","148","*","130","31"
"675","Henry County","0203-East Lake Elementary","Total","60","*","35","312","*","228","52"
"675","Henry County","0206-Dutchtown Middle School","Female","61","*","41","417","*","19","29"
"675","Henry County","0206-Dutchtown Middle School","Male","59","*","43","438","*","27","23"
"675","Henry County","0206-Dutchtown Middle School","Total","120","*","84","855","*","46","52"
"675","Henry County","0207-Timber Ridge Elementary School","Female","55","*","*","171","*","133","23"
"675","Henry County","0207-Timber Ridge Elementary School","Male","30","*","*","180","*","90","30"
"675","Henry County","0207-Timber Ridge Elementary School","Total","85","*","*","351","*","223","53"
"675","Henry County","0208-Walnut Creek Elementary","Female","46","*","*","247","*","29","21"
"675","Henry County","0208-Walnut Creek Elementary","Male","35","*","*","254","*","23","19"
"675","Henry County","0208-Walnut Creek Elementary","Total","81","*","*","501","*","52","40"
"675","Henry County","0209-Bethlehem Elementary School","Female","19","*","*","172","*","21","18"
"675","Henry County","0209-Bethlehem Elementary School","Male","24","*","*","192","*","26","*"
"675","Henry County","0209-Bethlehem Elementary School","Total","43","*","*","364","*","47","*"
"675","Henry County","0211-Rocky Creek Elementary","Female","24","*","*","194","*","70","17"
"675","Henry County","0211-Rocky Creek Elementary","Male","37","*","*","187","*","92","21"
"675","Henry County","0211-Rocky Creek Elementary","Total","61","*","*","381","*","162","38"
"675","Henry County","0213-Locust Grove Middle","Female","60","*","*","220","*","223","22"
"675","Henry County","0213-Locust Grove Middle","Male","63","*","*","225","*","239","26"
"675","Henry County","0213-Locust Grove Middle","Total","123","*","*","445","*","462","48"
"675","Henry County","0214-Locust Grove High","Female","75","*","*","307","*","375","30"
"675","Henry County","0214-Locust Grove High","Male","71","*","*","321","*","388","39"
"675","Henry County","0214-Locust Grove High","Total","146","*","*","628","*","763","69"
"675","Henry County","0215-Hampton Middle School","Female","69","*","*","225","*","85","21"
"675","Henry County","0215-Hampton Middle School","Male","53","*","*","258","*","83","20"
"675","Henry County","0215-Hampton Middle School","Total","122","*","*","483","*","168","41"
