system,system_name,school,school_name,subgroup,exit_denom,n_exit,pct_exit,growth_standard_denom,n_met_growth_standard,pct_met_growth_standard,literacy_average,composite_average
520,Lincoln County,82,South Lincoln School,Economically Disadvantaged,2,*,*,2,*,*,*,*
520,Lincoln County,82,South Lincoln School,English Learners,3,*,*,3,*,*,*,*
520,Lincoln County,82,South Lincoln School,Hispanic,3,*,*,3,*,*,*,*
520,Lincoln County,82,South Lincoln School,Non-Economically Disadvantaged,1,*,*,1,*,*,*,*
520,Lincoln County,82,South Lincoln School,Non-Students with Disabilities,2,*,*,2,*,*,*,*
520,Lincoln County,82,South Lincoln School,Students with Disabilities,1,*,*,1,*,*,*,*
521,Fayetteville,7,Fayetteville Middle School,All Students,6,*,*,5,*,*,*,*
521,Fayetteville,7,Fayetteville Middle School,Black/Hispanic/Native American,6,*,*,5,*,*,*,*
521,Fayetteville,7,Fayetteville Middle School,Economically Disadvantaged,4,*,*,4,*,*,*,*
521,Fayetteville,7,Fayetteville Middle School,English Learners,6,*,*,5,*,*,*,*
521,Fayetteville,7,Fayetteville Middle School,Hispanic,6,*,*,5,*,*,*,*
521,Fayetteville,7,Fayetteville Middle School,Non-Economically Disadvantaged,2,*,*,1,*,*,*,*
521,Fayetteville,7,Fayetteville Middle School,Non-Students with Disabilities,6,*,*,5,*,*,*,*
521,Fayetteville,10,Fayetteville High School,All Students,4,*,*,3,*,*,*,*
521,Fayetteville,10,Fayetteville High School,Black/Hispanic/Native American,3,*,*,3,*,*,*,*
521,Fayetteville,10,Fayetteville High School,English Learners,4,*,*,3,*,*,*,*
521,Fayetteville,10,Fayetteville High School,Hispanic,3,*,*,3,*,*,*,*
521,Fayetteville,10,Fayetteville High School,Non-Economically Disadvantaged,4,*,*,3,*,*,*,*
521,Fayetteville,10,Fayetteville High School,Non-Students with Disabilities,4,*,*,3,*,*,*,*
521,Fayetteville,20,Ralph Askins School,All Students,13,1,7.7,7,*,*,2.7,2.8
521,Fayetteville,20,Ralph Askins School,Asian,1,*,*,0,*,*,*,*
521,Fayetteville,20,Ralph Askins School,Black/Hispanic/Native American,11,1,9.1,7,*,*,2.8,2.8
521,Fayetteville,20,Ralph Askins School,Economically Disadvantaged,4,*,*,2,*,*,*,*
521,Fayetteville,20,Ralph Askins School,English Learners,13,1,7.7,7,*,*,2.7,2.8
521,Fayetteville,20,Ralph Askins School,Hispanic,11,1,9.1,7,*,*,2.8,2.8
521,Fayetteville,20,Ralph Askins School,Non-Economically Disadvantaged,9,*,*,5,*,*,*,*
521,Fayetteville,20,Ralph Askins School,Non-Students with Disabilities,13,1,7.7,7,*,*,2.7,2.8
530,Loudon County,15,Eaton Elementary,All Students,8,*,*,3,*,*,*,*
530,Loudon County,15,Eaton Elementary,Asian,1,*,*,1,*,*,*,*
530,Loudon County,15,Eaton Elementary,Black/Hispanic/Native American,5,*,*,1,*,*,*,*
530,Loudon County,15,Eaton Elementary,Economically Disadvantaged,1,*,*,0,*,*,*,*
530,Loudon County,15,Eaton Elementary,English Learners,8,*,*,3,*,*,*,*
530,Loudon County,15,Eaton Elementary,Hispanic,5,*,*,1,*,*,*,*
530,Loudon County,15,Eaton Elementary,Non-Economically Disadvantaged,7,*,*,3,*,*,*,*
530,Loudon County,15,Eaton Elementary,Non-Students with Disabilities,7,*,*,3,*,*,*,*
530,Loudon County,15,Eaton Elementary,Students with Disabilities,1,*,*,0,*,*,*,*
530,Loudon County,15,Eaton Elementary,White,2,*,*,1,*,*,*,*
530,Loudon County,18,Ft Loudoun Middle School,All Students,16,**,**,11,2,18.2,2.6,2.7
530,Loudon County,18,Ft Loudoun Middle School,Black/Hispanic/Native American,14,**,**,11,2,18.2,2.7,2.8
530,Loudon County,18,Ft Loudoun Middle School,Economically Disadvantaged,4,*,*,3,*,*,*,*
530,Loudon County,18,Ft Loudoun Middle School,English Learners,16,**,**,11,2,18.2,2.6,2.7
530,Loudon County,18,Ft Loudoun Middle School,Hispanic,14,**,**,11,2,18.2,2.7,2.8
530,Loudon County,18,Ft Loudoun Middle School,Non-Economically Disadvantaged,12,**,**,8,*,*,2.6,2.6
530,Loudon County,18,Ft Loudoun Middle School,Non-Students with Disabilities,11,**,**,6,*,*,2.5,2.6
530,Loudon County,18,Ft Loudoun Middle School,Students with Disabilities,5,*,*,5,*,*,*,*
530,Loudon County,18,Ft Loudoun Middle School,White,2,*,*,0,*,*,*,*
530,Loudon County,35,Loudon Elementary,All Students,72,22,30.6,43,34,79.1,3.2,3.4
530,Loudon County,35,Loudon Elementary,Black/Hispanic/Native American,71,22,31,43,34,79.1,3.2,3.4
530,Loudon County,35,Loudon Elementary,Economically Disadvantaged,7,*,*,3,*,*,*,*
530,Loudon County,35,Loudon Elementary,English Learners,72,22,30.6,43,34,79.1,3.2,3.4
530,Loudon County,35,Loudon Elementary,Hispanic,71,22,31,43,34,79.1,3.2,3.4
530,Loudon County,35,Loudon Elementary,Non-Economically Disadvantaged,65,19,29.2,40,32,80,3.2,3.4
530,Loudon County,35,Loudon Elementary,Non-Students with Disabilities,64,21,32.8,37,30,81.1,3.2,3.3
530,Loudon County,35,Loudon Elementary,Students with Disabilities,8,*,*,6,*,*,*,*
530,Loudon County,40,Loudon High School,All Students,17,3,17.6,15,3,20,3.5,3.4
530,Loudon County,40,Loudon High School,Black/Hispanic/Native American,17,3,17.6,15,3,20,3.5,3.4
530,Loudon County,40,Loudon High School,Economically Disadvantaged,1,*,*,1,*,*,*,*
530,Loudon County,40,Loudon High School,English Learners,17,3,17.6,15,3,20,3.5,3.4
530,Loudon County,40,Loudon High School,Hispanic,17,3,17.6,15,3,20,3.5,3.4
530,Loudon County,40,Loudon High School,Non-Economically Disadvantaged,16,3,18.8,14,3,21.4,3.5,3.4
530,Loudon County,40,Loudon High School,Non-Students with Disabilities,16,3,18.8,14,3,21.4,3.6,3.5
530,Loudon County,40,Loudon High School,Students with Disabilities,1,*,*,1,*,*,*,*
530,Loudon County,48,North Middle School,All Students,7,*,*,7,*,*,*,*
530,Loudon County,48,North Middle School,Asian,1,*,*,1,*,*,*,*
530,Loudon County,48,North Middle School,Black/Hispanic/Native American,6,*,*,6,*,*,*,*
530,Loudon County,48,North Middle School,Economically Disadvantaged,2,*,*,2,*,*,*,*
530,Loudon County,48,North Middle School,English Learners,7,*,*,7,*,*,*,*
530,Loudon County,48,North Middle School,Hispanic,6,*,*,6,*,*,*,*
530,Loudon County,48,North Middle School,Non-Economically Disadvantaged,5,*,*,5,*,*,*,*
530,Loudon County,48,North Middle School,Non-Students with Disabilities,6,*,*,6,*,*,*,*
530,Loudon County,48,North Middle School,Students with Disabilities,1,*,*,1,*,*,*,*
530,Loudon County,50,Philadelphia Elementary,All Students,5,*,*,4,*,*,*,*
530,Loudon County,50,Philadelphia Elementary,Black/Hispanic/Native American,5,*,*,4,*,*,*,*
530,Loudon County,50,Philadelphia Elementary,Economically Disadvantaged,2,*,*,2,*,*,*,*
530,Loudon County,50,Philadelphia Elementary,English Learners,5,*,*,4,*,*,*,*
530,Loudon County,50,Philadelphia Elementary,Hispanic,5,*,*,4,*,*,*,*
530,Loudon County,50,Philadelphia Elementary,Non-Economically Disadvantaged,3,*,*,2,*,*,*,*
530,Loudon County,50,Philadelphia Elementary,Non-Students with Disabilities,3,*,*,3,*,*,*,*
530,Loudon County,50,Philadelphia Elementary,Students with Disabilities,2,*,*,1,*,*,*,*
531,Lenoir City,5,Lenoir City High School,All Students,54,**,**,40,16,40,3.1,3.1
531,Lenoir City,5,Lenoir City High School,Asian,3,*,*,3,*,*,*,*
531,Lenoir City,5,Lenoir City High School,Black/Hispanic/Native American,51,**,**,37,15,40.5,3.1,3
531,Lenoir City,5,Lenoir City High School,Economically Disadvantaged,6,*,*,5,*,*,*,*
531,Lenoir City,5,Lenoir City High School,English Learners,54,**,**,40,16,40,3.1,3.1
531,Lenoir City,5,Lenoir City High School,Hispanic,51,**,**,37,15,40.5,3.1,3
531,Lenoir City,5,Lenoir City High School,Non-Economically Disadvantaged,48,**,**,35,14,40,3.1,3
531,Lenoir City,5,Lenoir City High School,Non-Students with Disabilities,46,**,**,32,14,43.8,3.1,3
531,Lenoir City,5,Lenoir City High School,Students with Disabilities,8,*,*,8,*,*,*,*
531,Lenoir City,10,Lenoir City Intermediate/Middle School,All Students,94,20,21.3,80,36,45,3.2,3.3
531,Lenoir City,10,Lenoir City Intermediate/Middle School,Black/Hispanic/Native American,93,20,21.5,80,36,45,3.2,3.3
531,Lenoir City,10,Lenoir City Intermediate/Middle School,Economically Disadvantaged,24,9,37.5,21,12,57.1,3.7,3.9
531,Lenoir City,10,Lenoir City Intermediate/Middle School,English Learners,94,20,21.3,80,36,45,3.2,3.3
531,Lenoir City,10,Lenoir City Intermediate/Middle School,Hispanic,93,20,21.5,80,36,45,3.2,3.3
531,Lenoir City,10,Lenoir City Intermediate/Middle School,Non-Economically Disadvantaged,70,11,15.7,59,24,40.7,3,3.1
531,Lenoir City,10,Lenoir City Intermediate/Middle School,Non-Students with Disabilities,80,19,23.8,66,32,48.5,3.1,3.3
531,Lenoir City,10,Lenoir City Intermediate/Middle School,Students with Disabilities,14,1,7.1,14,4,28.6,3.5,3.7
531,Lenoir City,30,Lenoir City Elementary,All Students,148,17,11.5,97,53,54.6,2.9,3.1
531,Lenoir City,30,Lenoir City Elementary,Black/Hispanic/Native American,147,17,11.6,96,52,54.2,2.9,3.1
531,Lenoir City,30,Lenoir City Elementary,Economically Disadvantaged,51,9,17.6,36,17,47.2,3.3,3.5
531,Lenoir City,30,Lenoir City Elementary,English Learners,148,17,11.5,97,53,54.6,2.9,3.1
531,Lenoir City,30,Lenoir City Elementary,Hispanic,147,17,11.6,96,52,54.2,2.9,3.1
531,Lenoir City,30,Lenoir City Elementary,Non-Economically Disadvantaged,97,8,8.2,61,36,59,2.8,2.9
531,Lenoir City,30,Lenoir City Elementary,Non-Students with Disabilities,136,16,11.8,89,51,57.3,3,3.2
531,Lenoir City,30,Lenoir City Elementary,Students with Disabilities,12,1,8.3,8,*,*,2.6,2.7
531,Lenoir City,30,Lenoir City Elementary,White,1,*,*,1,*,*,*,*
540,McMinn County,10,Calhoun Elementary,All Students,16,5,31.3,12,7,58.3,3.8,3.9
540,McMinn County,10,Calhoun Elementary,Black/Hispanic/Native American,16,5,31.3,12,7,58.3,3.8,3.9
540,McMinn County,10,Calhoun Elementary,Economically Disadvantaged,8,*,*,4,*,*,*,*
540,McMinn County,10,Calhoun Elementary,English Learners,16,5,31.3,12,7,58.3,3.8,3.9
540,McMinn County,10,Calhoun Elementary,Hispanic,16,5,31.3,12,7,58.3,3.8,3.9
540,McMinn County,10,Calhoun Elementary,Non-Economically Disadvantaged,8,*,*,8,*,*,*,*
540,McMinn County,10,Calhoun Elementary,Non-Students with Disabilities,13,5,38.5,9,*,*,3.9,4
540,McMinn County,10,Calhoun Elementary,Students with Disabilities,3,*,*,3,*,*,*,*
540,McMinn County,15,Central High School,All Students,1,*,*,0,*,*,*,*
540,McMinn County,15,Central High School,Asian,1,*,*,0,*,*,*,*
540,McMinn County,15,Central High School,English Learners,1,*,*,0,*,*,*,*
540,McMinn County,15,Central High School,Non-Economically Disadvantaged,1,*,*,0,*,*,*,*
540,McMinn County,15,Central High School,Non-Students with Disabilities,1,*,*,0,*,*,*,*
540,McMinn County,25,E K Baker Elementary,All Students,13,3,23.1,4,*,*,3.4,3.5
540,McMinn County,25,E K Baker Elementary,Black/Hispanic/Native American,11,2,18.2,3,*,*,3.3,3.5
540,McMinn County,25,E K Baker Elementary,Economically Disadvantaged,10,3,30,1,*,*,3.7,3.8
540,McMinn County,25,E K Baker Elementary,English Learners,13,3,23.1,4,*,*,3.4,3.5
540,McMinn County,25,E K Baker Elementary,Hispanic,11,2,18.2,3,*,*,3.3,3.5
540,McMinn County,25,E K Baker Elementary,Non-Economically Disadvantaged,3,*,*,3,*,*,*,*
540,McMinn County,25,E K Baker Elementary,Non-Students with Disabilities,11,3,27.3,3,*,*,3.4,3.6
540,McMinn County,25,E K Baker Elementary,Students with Disabilities,2,*,*,1,*,*,*,*
540,McMinn County,25,E K Baker Elementary,White,1,*,*,0,*,*,*,*
540,McMinn County,30,Englewood Elementary,All Students,8,*,*,7,*,*,*,*
540,McMinn County,30,Englewood Elementary,Asian,1,*,*,0,*,*,*,*
540,McMinn County,30,Englewood Elementary,Black/Hispanic/Native American,7,*,*,7,*,*,*,*
540,McMinn County,30,Englewood Elementary,Economically Disadvantaged,4,*,*,4,*,*,*,*
540,McMinn County,30,Englewood Elementary,English Learners,8,*,*,7,*,*,*,*
540,McMinn County,30,Englewood Elementary,Hispanic,7,*,*,7,*,*,*,*
540,McMinn County,30,Englewood Elementary,Non-Economically Disadvantaged,4,*,*,3,*,*,*,*
540,McMinn County,30,Englewood Elementary,Non-Students with Disabilities,5,*,*,4,*,*,*,*
540,McMinn County,30,Englewood Elementary,Students with Disabilities,3,*,*,3,*,*,*,*
540,McMinn County,45,McMinn High School,All Students,15,3,20,12,4,33.3,3.3,3.3
540,McMinn County,45,McMinn High School,Asian,2,*,*,2,*,*,*,*
540,McMinn County,45,McMinn High School,Black or African American,1,*,*,1,*,*,*,*
540,McMinn County,45,McMinn High School,Black/Hispanic/Native American,13,2,15.4,10,2,20,3.2,3.1
540,McMinn County,45,McMinn High School,Economically Disadvantaged,2,*,*,2,*,*,*,*
540,McMinn County,45,McMinn High School,English Learners,15,3,20,12,4,33.3,3.3,3.3
540,McMinn County,45,McMinn High School,Hispanic,12,2,16.7,9,*,*,3.2,3.1
540,McMinn County,45,McMinn High School,Non-Economically Disadvantaged,13,3,23.1,10,4,40,3.4,3.4
540,McMinn County,45,McMinn High School,Non-Students with Disabilities,12,3,25,9,*,*,3.5,3.4
540,McMinn County,45,McMinn High School,Students with Disabilities,3,*,*,3,*,*,*,*
540,McMinn County,50,Mountain View Elementary,All Students,6,*,*,4,*,*,*,*
540,McMinn County,50,Mountain View Elementary,Black/Hispanic/Native American,6,*,*,4,*,*,*,*
540,McMinn County,50,Mountain View Elementary,Economically Disadvantaged,5,*,*,3,*,*,*,*
540,McMinn County,50,Mountain View Elementary,English Learners,6,*,*,4,*,*,*,*
540,McMinn County,50,Mountain View Elementary,Hispanic,6,*,*,4,*,*,*,*
540,McMinn County,50,Mountain View Elementary,Non-Economically Disadvantaged,1,*,*,1,*,*,*,*
540,McMinn County,50,Mountain View Elementary,Non-Students with Disabilities,5,*,*,3,*,*,*,*
540,McMinn County,50,Mountain View Elementary,Students with Disabilities,1,*,*,1,*,*,*,*
540,McMinn County,55,Niota Elementary,All Students,8,*,*,4,*,*,*,*
540,McMinn County,55,Niota Elementary,Asian,2,*,*,1,*,*,*,*
540,McMinn County,55,Niota Elementary,Black/Hispanic/Native American,6,*,*,3,*,*,*,*
540,McMinn County,55,Niota Elementary,Economically Disadvantaged,4,*,*,2,*,*,*,*
540,McMinn County,55,Niota Elementary,English Learners,8,*,*,4,*,*,*,*
540,McMinn County,55,Niota Elementary,Hispanic,6,*,*,3,*,*,*,*
540,McMinn County,55,Niota Elementary,Non-Economically Disadvantaged,4,*,*,2,*,*,*,*
540,McMinn County,55,Niota Elementary,Non-Students with Disabilities,7,*,*,3,*,*,*,*
540,McMinn County,55,Niota Elementary,Students with Disabilities,1,*,*,1,*,*,*,*
540,McMinn County,60,Riceville Elementary,All Students,17,1,5.9,13,3,23.1,3,3.2
540,McMinn County,60,Riceville Elementary,Asian,2,*,*,2,*,*,*,*
540,McMinn County,60,Riceville Elementary,Black or African American,1,*,*,1,*,*,*,*
540,McMinn County,60,Riceville Elementary,Black/Hispanic/Native American,11,**,**,9,*,*,3.2,3.4
540,McMinn County,60,Riceville Elementary,Economically Disadvantaged,4,*,*,4,*,*,*,*
540,McMinn County,60,Riceville Elementary,English Learners,17,1,5.9,13,3,23.1,3,3.2
540,McMinn County,60,Riceville Elementary,Hispanic,10,**,**,8,*,*,3.1,3.4
540,McMinn County,60,Riceville Elementary,Non-Economically Disadvantaged,13,1,7.7,9,*,*,2.9,3.2
540,McMinn County,60,Riceville Elementary,Non-Students with Disabilities,12,1,8.3,8,*,*,3.1,3.4
540,McMinn County,60,Riceville Elementary,Students with Disabilities,5,*,*,5,*,*,*,*
540,McMinn County,60,Riceville Elementary,White,3,*,*,2,*,*,*,*
541,Athens,5,Athens City Middle School,All Students,9,*,*,6,*,*,*,*
541,Athens,5,Athens City Middle School,Black/Hispanic/Native American,9,*,*,6,*,*,*,*
541,Athens,5,Athens City Middle School,Economically Disadvantaged,5,*,*,4,*,*,*,*
541,Athens,5,Athens City Middle School,English Learners,9,*,*,6,*,*,*,*
541,Athens,5,Athens City Middle School,Hispanic,9,*,*,6,*,*,*,*
541,Athens,5,Athens City Middle School,Non-Economically Disadvantaged,4,*,*,2,*,*,*,*
541,Athens,5,Athens City Middle School,Non-Students with Disabilities,7,*,*,4,*,*,*,*
541,Athens,5,Athens City Middle School,Students with Disabilities,2,*,*,2,*,*,*,*
541,Athens,10,City Park Elementary,All Students,20,4,20,12,10,83.3,3.2,3.4
541,Athens,10,City Park Elementary,Asian,7,*,*,4,*,*,*,*
541,Athens,10,City Park Elementary,Black or African American,1,*,*,1,*,*,*,*
541,Athens,10,City Park Elementary,Black/Hispanic/Native American,12,2,16.7,7,*,*,3.2,3.5
541,Athens,10,City Park Elementary,Economically Disadvantaged,5,*,*,3,*,*,*,*
541,Athens,10,City Park Elementary,English Learners,20,4,20,12,10,83.3,3.2,3.4
541,Athens,10,City Park Elementary,Hispanic,11,1,9.1,6,*,*,3.1,3.4
541,Athens,10,City Park Elementary,Non-Economically Disadvantaged,15,3,20,9,*,*,3.3,3.4
541,Athens,10,City Park Elementary,Non-Students with Disabilities,20,4,20,12,10,83.3,3.2,3.4
541,Athens,10,City Park Elementary,White,1,*,*,1,*,*,*,*
541,Athens,20,Ingleside Elementary,All Students,5,*,*,4,*,*,*,*
541,Athens,20,Ingleside Elementary,Asian,1,*,*,1,*,*,*,*
541,Athens,20,Ingleside Elementary,Black/Hispanic/Native American,4,*,*,3,*,*,*,*
541,Athens,20,Ingleside Elementary,Economically Disadvantaged,2,*,*,1,*,*,*,*
541,Athens,20,Ingleside Elementary,English Learners,5,*,*,4,*,*,*,*
541,Athens,20,Ingleside Elementary,Hispanic,4,*,*,3,*,*,*,*
541,Athens,20,Ingleside Elementary,Non-Economically Disadvantaged,3,*,*,3,*,*,*,*
541,Athens,20,Ingleside Elementary,Non-Students with Disabilities,5,*,*,4,*,*,*,*
541,Athens,25,North City Elementary,All Students,4,*,*,2,*,*,*,*
541,Athens,25,North City Elementary,Black/Hispanic/Native American,4,*,*,2,*,*,*,*
541,Athens,25,North City Elementary,Economically Disadvantaged,3,*,*,2,*,*,*,*
541,Athens,25,North City Elementary,English Learners,4,*,*,2,*,*,*,*
541,Athens,25,North City Elementary,Hispanic,4,*,*,2,*,*,*,*
541,Athens,25,North City Elementary,Non-Economically Disadvantaged,1,*,*,0,*,*,*,*
541,Athens,25,North City Elementary,Non-Students with Disabilities,4,*,*,2,*,*,*,*
541,Athens,30,Westside Elementary,All Students,12,1,8.3,12,5,41.7,3.5,3.6
541,Athens,30,Westside Elementary,Asian,3,*,*,3,*,*,*,*
541,Athens,30,Westside Elementary,Black/Hispanic/Native American,9,*,*,9,*,*,*,*
541,Athens,30,Westside Elementary,Economically Disadvantaged,7,*,*,7,*,*,*,*
541,Athens,30,Westside Elementary,English Learners,12,1,8.3,12,5,41.7,3.5,3.6
541,Athens,30,Westside Elementary,Hispanic,9,*,*,9,*,*,*,*
541,Athens,30,Westside Elementary,Non-Economically Disadvantaged,5,*,*,5,*,*,*,*
541,Athens,30,Westside Elementary,Non-Students with Disabilities,11,1,9.1,11,5,45.5,3.6,3.6
541,Athens,30,Westside Elementary,Students with Disabilities,1,*,*,1,*,*,*,*
542,Etowah,7,Etowah Elementary,All Students,3,*,*,2,*,*,*,*
542,Etowah,7,Etowah Elementary,Black/Hispanic/Native American,3,*,*,2,*,*,*,*
542,Etowah,7,Etowah Elementary,Economically Disadvantaged,1,*,*,0,*,*,*,*
542,Etowah,7,Etowah Elementary,English Learners,3,*,*,2,*,*,*,*
542,Etowah,7,Etowah Elementary,Hispanic,3,*,*,2,*,*,*,*
542,Etowah,7,Etowah Elementary,Non-Economically Disadvantaged,2,*,*,2,*,*,*,*
542,Etowah,7,Etowah Elementary,Non-Students with Disabilities,3,*,*,2,*,*,*,*
550,McNairy County,30,Ramer Elementary,All Students,2,*,*,0,*,*,*,*
550,McNairy County,30,Ramer Elementary,Black/Hispanic/Native American,2,*,*,0,*,*,*,*
550,McNairy County,30,Ramer Elementary,Economically Disadvantaged,2,*,*,0,*,*,*,*
550,McNairy County,30,Ramer Elementary,English Learners,2,*,*,0,*,*,*,*
550,McNairy County,30,Ramer Elementary,Hispanic,2,*,*,0,*,*,*,*
550,McNairy County,30,Ramer Elementary,Non-Students with Disabilities,2,*,*,0,*,*,*,*
550,McNairy County,40,Selmer Elementary,All Students,3,*,*,2,*,*,*,*
550,McNairy County,40,Selmer Elementary,Black/Hispanic/Native American,3,*,*,2,*,*,*,*
550,McNairy County,40,Selmer Elementary,Economically Disadvantaged,2,*,*,1,*,*,*,*
550,McNairy County,40,Selmer Elementary,English Learners,3,*,*,2,*,*,*,*
550,McNairy County,40,Selmer Elementary,Hispanic,3,*,*,2,*,*,*,*
550,McNairy County,40,Selmer Elementary,Non-Economically Disadvantaged,1,*,*,1,*,*,*,*
550,McNairy County,40,Selmer Elementary,Non-Students with Disabilities,2,*,*,1,*,*,*,*
550,McNairy County,40,Selmer Elementary,Students with Disabilities,1,*,*,1,*,*,*,*
550,McNairy County,45,Selmer Middle School,All Students,2,*,*,1,*,*,*,*
